bang,cot,kieu,dong,khuyet_pct,so_gia_tri_khac_nhau,luc_luong_pct,min,max,trung_binh,do_lech_chuan,p01,p25,trung_vi,p75,p95,p99,so_dong_bang_0,so_dong_am,so_dong_chuoi_rong,hang_so
fact_order_lines,delivery_type_key,integer,297238,0.0,1,0.0,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,296962,,true
fact_order_lines,order_type_key,integer,297238,0.0,13,0.004,-1,12,-0.1531980522760488,1.2518107490213277,-1.0,-1.0,-1.0,1.0,1.0,5.0,0,182477,,false
fact_order_lines,delivery_date_key,integer,297238,65.969,486,0.48,20250401,20260828,20257580.12823241,4540.917084052333,20250423.0,20251028.0,20260526.0,20260708.0,20260819.0,20260826.0,0,0,,false
fact_order_lines,order_source,character varying,297238,0.0,2,0.001,3,3,,,,,,,,,,,0,false
fact_order_lines,order_timestamp,timestamp without time zone,297238,0.0,127099,42.76,2025-02-03 08:48:45,2026-08-28 15:59:00,,,,,,,,,,,,false
fact_order_lines,raw_created_at,timestamp without time zone,297238,61.666,12057,10.582,2026-03-12 14:43:38,2026-08-28 16:07:21,,,,,,,,,,,,false
fact_order_lines,delivery_date,timestamp without time zone,297238,65.969,25944,25.648,2025-04-01 11:35:16,2026-08-28 14:21:40,,,,,,,,,,,,false
fact_order_lines,schedule_ship_date,timestamp without time zone,297238,50.221,26646,18.009,2025-03-19 17:00:00,2027-07-04 17:00:00,,,,,,,,,,,,false
fact_order_lines,sales_qty,numeric,297238,0.0,985,0.331,-755762,4363232,437.9439922616362,22805.80566492,-8.0,10.0,24.0,30.0,120.0,552.0,162,3607,,false
fact_order_lines,shipped_qty,numeric,297238,0.0,937,0.315,-3600,4363232,414.6372650372775,22115.85458067,-6.0,7.0,20.0,25.0,108.0,500.0,21361,3502,,false
fact_order_lines,cancelled_qty,numeric,297238,0.0,281,0.095,-1440,240000,4.995198038806312,651.130471404352,0.0,0.0,0.0,0.0,5.0,48.0,280632,21,,false
fact_order_lines,vat_percent,numeric,297238,0.0,15,0.005,0,0.68,0.0820874387968831,0.0073421815431039,0.08,0.08,0.08,0.08,0.1,0.1,525,0,,false
fact_order_lines,unit_price_before_vat,numeric,297238,0.0,1572,0.529,-0.9259,1930000,23038.44895104559,49078.22063991,0.0,6800.0,14545.0,23000.0,87273.0,315000.0,61188,173,,false
fact_order_lines,unit_price_after_discount_before_vat,numeric,297238,0.0,4820,1.622,-81647.25,1930000,22047.750767638285,46897.81352861,0.0,6334.85,13742.1667,21818.0,74545.0,315000.0,61198,174,,false
fact_order_lines,unit_price_after_discount_after_vat,numeric,297238,0.0,5970,2.008,-88179,2084400,23812.995182230385,50658.40377991,0.0,6841.638,14841.5417,23563.44,80508.6667,340200.0,61198,174,,false
fact_order_lines,unit_price,numeric,297238,0.0,1376,0.463,-1,2084400,24881.741127046556,53005.05123743,0.0,7344.0,15708.6,24840.0,94254.84,340200.0,61188,173,,false
fact_order_lines,discount_percent,numeric,297238,0.0,296,0.1,-21.43,100,3.533655787609189,8.359788954124658,0.0,0.0,0.0,0.0,21.0,36.67,225449,6,,false
fact_order_lines,amount_before_discount_before_vat,numeric,297238,0.0,9869,3.32,-110400000,854574912,629433.2886300604,3749603.0699,0.0,109090.0,288200.0,545450.0,1920000.0,6981600.0,61311,2813,,false
fact_order_lines,amount_before_discount,numeric,297238,0.0,9171,3.085,-119232000,922940904.96,679792.1615738041,4049576.6869,0.0,117817.2,311256.0,589086.0,2073600.0,7540128.0,61311,2813,,false
fact_order_lines,discount_amount_before_vat,numeric,297238,0.0,6682,2.248,-38473100,754574912.01,36295.560633549074,1728644.2199,-0.64,0.0,0.0,3819.0,114080.04,465393.78,202018,10514,,false
fact_order_lines,discount_amount,numeric,297238,0.0,6992,2.352,-41550948,754574911.97,38689.683316215545,1748269.5171,-0.44,0.0,0.0,4124.2,123206.0,502625.28,157419,32829,,false
fact_order_lines,amount_incl_vat,numeric,297238,0.0,14689,4.942,-110885760,671760000,641102.4782584304,3213038.9675,0.0,114534.0,291304.5,565471.0,1976609.0,7257600.0,61321,2813,,false
fact_order_lines,net_revenue,numeric,297238,0.0,14121,4.751,-102672000,622000000,593137.7280042564,2956770.4283,0.0,106050.0,269453.0,523584.0,1830194.0,6720000.0,61321,2813,,false
fact_order_lines,vat_amount,numeric,297238,0.0,14164,4.765,-8213760,68365993,47964.750252759615,283888.65991188,0.0,8484.0,21600.0,41887.0,146415.36,537600.0,61846,2813,,false
fact_order_lines,is_return,boolean,297238,0.0,2,0.001,,,,,,,,,,,,,,false
fact_order_lines,is_free_order,boolean,297238,0.0,2,0.001,,,,,,,,,,,,,,false
fact_order_lines,order_line_type,character varying,297238,61.666,6,0.005,3,7,,,,,,,,,,,0,false
fact_order_lines,order_code,character varying,297238,0.0,127932,43.04,5,29,,,,,,,,,,,0,false
fact_order_lines,ora_order_no,character varying,297238,78.365,27830,43.276,6,6,,,,,,,,,,,0,false
fact_order_lines,invoice_no,character varying,297238,83.571,21575,44.182,21,21,,,,,,,,,,,0,false
fact_order_lines,delivery_days_sla,integer,297238,93.835,46,0.251,-3651,90,0.8610905632463278,37.60027265042619,-2.0,0.0,1.0,2.0,4.0,8.0,4430,435,,false
fact_order_lines,ar_doc_no,character varying,297238,82.43,23127,44.283,8,8,,,,,,,,,,,0,false
fact_order_lines,goods_receipt_no,character varying,297238,82.714,22617,44.017,20,20,,,,,,,,,,,0,false
fact_order_lines,billing_address,text,297238,81.933,7271,13.54,25,364,,,,,,,,,,,0,false
fact_order_lines,shipping_address,text,297238,81.936,7138,13.294,1,201,,,,,,,,,,,0,false
fact_order_lines,supervisor_employee_id,bigint,297238,89.927,88,0.294,7,6731,2838.779398834142,2213.440194353605,7.0,431.0,4725.0,4797.0,5262.0,5264.0,0,0,,false
fact_order_lines,asm_employee_id,bigint,297238,92.324,38,0.167,29,6731,2848.3714249070154,2290.022296387948,154.70000000000002,492.0,4627.0,4803.0,5264.0,6731.0,0,0,,false
fact_order_lines,category_id,bigint,297238,100.0,0,,,,,,,,,,,,0,0,,true
fact_order_lines,row_hash,character,297238,5.466,242773,86.399,64,64,,,,,,,,,,,0,false
fact_order_lines,sales_flow,character varying,297238,0.0,2,0.001,7,8,,,,,,,,,,,0,false
fact_order_lines,id,bigint,297238,0.0,297238,100.0,14979658,42058330,30642343.305840477,8196450.9278,15015597.22,33199399.25,33787970.5,34372754.75,39174967.75,41753331.39,0,0,,false
fact_order_lines,source_refs,jsonb,297238,0.0,,,,,,,,,,,,,,,,false
fact_order_lines,batch_id,bigint,297238,0.0,1241,0.418,25163,241721,71767.53582613263,44611.53413641,25163.0,66647.0,66647.0,66647.0,170723.0,239092.0,0,0,,false
fact_order_lines,created_at,timestamp with time zone,297238,0.0,5593,1.882,2026-06-19 03:33:51.264802+00,2026-08-28 09:12:07.560249+00,,,,,,,,,,,,false
fact_order_lines,updated_at,timestamp with time zone,297238,0.0,4423,1.488,2026-06-19 03:33:51.264802+00,2026-08-28 09:12:07.560249+00,,,,,,,,,,,,false
fact_order_lines,eco_flag,integer,297238,0.0,2,0.001,0,1,0.8355883917807666,0.37064866288980286,0.0,1.0,1.0,1.0,1.0,1.0,48824,0,,false
fact_order_lines,sales_qty_carton,numeric,297238,0.469,1253,0.424,-150,23000,1.7935956109575508,44.800734159873244,-0.3333,0.4583,1.0,1.0,5.0,20.0,162,3604,,false
fact_order_lines,reason_code,character varying,297238,100.0,0,,,,,,,,,,,,,,0,true
fact_order_lines,delivery_date_source,character varying,297238,61.757,3,0.003,5,12,,,,,,,,,,,0,false
fact_order_lines,warehouse_out_at,timestamp without time zone,297238,82.314,21139,40.212,2026-05-05 00:00:00,2026-08-28 08:15:54,,,,,,,,,,,,false
fact_order_lines,canceled_reason_line,character varying,297238,97.825,19,0.294,11,40,,,,,,,,,,,0,false
fact_order_lines,canceled_note,character varying,297238,98.144,316,5.729,3,86,,,,,,,,,,,0,false
fact_order_lines,product_code,character varying,297238,0.0,512,0.172,12,12,,,,,,,,,,,0,false
fact_order_lines,is_admin_cancel,boolean,297238,98.339,2,0.041,,,,,,,,,,,,,,false
fact_order_lines,erp_status,character varying,297238,89.269,9,0.028,6,21,,,,,,,,,,,0,false
fact_order_lines,dms_status,character varying,297238,1.494,7,0.002,3,9,,,,,,,,,,,0,false
fact_order_lines,dms_order_code,character varying,297238,3.965,122091,42.771,4,29,,,,,,,,,,,0,false
fact_order_lines,uom,character varying,297238,0.004,19,0.006,2,10,,,,,,,,,,,0,false
fact_order_lines,is_erp_deleted,boolean,297238,0.0,2,0.001,,,,,,,,,,,,,,false
fact_order_lines,erp_deleted_source,character varying,297238,99.944,2,1.212,6,8,,,,,,,,,,,0,false
fact_order_status_timeline,id,bigint,302887,0.0,302887,100.0,2,5091969,1500526.244147958,1326369.1872,5752.0599999999995,127892.5,1702243.0,1880545.5,4281181.7,4875249.94,0,0,,false
fact_order_status_timeline,batch_id,bigint,302887,0.0,1615,0.533,31,241727,119638.8318097018,30679.0586206,73373.0,110949.0,110949.0,110949.0,199974.0,239483.0,0,0,,false
fact_order_status_timeline,source_refs,jsonb,302887,100.0,,,,,,,,,,,,,,,,false
fact_order_status_timeline,order_code,character varying,302887,0.0,302887,100.0,5,29,,,,,,,,,,,0,false
fact_order_status_timeline,pending_at,timestamp without time zone,302887,0.0,299251,98.8,2025-02-03 08:48:45,2026-08-28 16:09:54,,,,,,,,,,,,false
fact_order_status_timeline,approved_at,timestamp without time zone,302887,7.08,269363,95.708,2025-04-01 06:34:57,2026-08-28 16:06:40,,,,,,,,,,,,false
fact_order_status_timeline,picking_at,timestamp without time zone,302887,98.664,104,2.569,2026-06-18 17:06:10.68628,2026-06-24 14:50:52.898143,,,,,,,,,,,,false
fact_order_status_timeline,shipping_at,timestamp without time zone,302887,51.574,74248,50.62,2025-04-02 10:55:35,2026-08-28 16:07:23,,,,,,,,,,,,false
fact_order_status_timeline,completed_full_at,timestamp without time zone,302887,43.218,51446,29.913,2025-04-01 11:35:16,2026-08-28 16:07:23,,,,,,,,,,,,false
fact_order_status_timeline,completed_partial_at,timestamp without time zone,302887,99.935,11,5.584,2026-06-18 17:06:10.68628,2026-06-23 15:40:43.830618,,,,,,,,,,,,false
fact_order_status_timeline,returned_at,timestamp without time zone,302887,99.902,10,3.367,2026-05-06 09:34:20,2026-07-28 15:00:56,,,,,,,,,,,,false
fact_order_status_timeline,cancelled_at,timestamp without time zone,302887,93.625,7266,37.628,2025-04-01 11:29:29,2026-08-28 09:37:33,,,,,,,,,,,,false
fact_order_status_timeline,last_status_key,integer,302887,0.0,8,0.003,1,8,4.070384128071511,1.8579082154517008,1.0,2.0,5.0,5.0,8.0,8.0,0,0,,false
fact_order_status_timeline,last_status_at,timestamp without time zone,302887,0.0,1513,0.5,2026-06-18 17:06:10.68628,2026-08-28 16:14:22.485836,,,,,,,,,,,,false
fact_order_status_timeline,created_at,timestamp with time zone,302887,0.0,1819,0.601,2026-06-18 10:06:10.68628+00,2026-08-28 09:14:22.485836+00,,,,,,,,,,,,false
fact_order_status_timeline,updated_at,timestamp with time zone,302887,0.0,1865,0.616,2026-06-18 10:06:10.68628+00,2026-08-28 16:14:22.485836+00,,,,,,,,,,,,false
fact_promo_budget_available,row_hash,character,182571,0.0,139320,76.31,64,64,,,,,,,,,,,0,false
fact_promo_budget_available,row_type,character varying,182571,0.0,2,0.001,11,12,,,,,,,,,,,0,false
fact_promo_budget_available,promo_start_date_key,integer,182571,0.0,127,0.07,20250101,20260828,20259005.561912898,3823.828968617676,20250101.0,20260527.0,20260605.0,20260703.0,20260801.0,20260814.0,0,0,,false
fact_promo_budget_available,promo_end_date_key,integer,182571,0.0,100,0.055,20251231,20261231,20260813.716784157,208.325696183201,20260610.0,20260630.0,20260731.0,20260902.0,20261231.0,20261231.0,0,0,,false
fact_promo_budget_available,order_date_key,integer,182571,0.433,85,0.047,20260531,20260828,20260697.121982615,81.42549380682202,20260601.0,20260616.0,20260706.0,20260801.0,20260824.0,20260827.0,0,0,,false
fact_promo_budget_available,invoice_date_key,integer,182571,6.124,90,0.053,20260531,20260828,20260704.188113727,79.80361768403745,20260603.0,20260623.0,20260710.0,20260804.0,20260824.0,20260827.0,0,0,,false
fact_promo_budget_available,region_site_domain_id,bigint,182571,0.0,5,0.003,-1,55,34.249683684703484,18.68789181230782,10.0,10.0,34.0,55.0,55.0,55.0,0,791,,false
fact_promo_budget_available,subregion_site_domain_id,bigint,182571,0.0,12,0.007,-1,81,37.07859408120677,19.68348101722306,11.0,13.0,35.0,56.0,63.0,72.0,0,791,,false
fact_promo_budget_available,region_name_raw,character varying,182571,0.433,4,0.002,8,14,,,,,,,,,,,0,false
fact_promo_budget_available,subregion_name_raw,character varying,182571,0.433,11,0.006,6,19,,,,,,,,,,,0,false
fact_promo_budget_available,promotion_code,character varying,182571,0.0,504,0.276,8,22,,,,,,,,,,,0,false
fact_promo_budget_available,ctkm_type,character varying,182571,0.0,2,0.001,8,9,,,,,,,,,,,0,false
fact_promo_budget_available,currency_code,character varying,182571,54.29,1,0.001,3,3,,,,,,,,,,,0,true
fact_promo_budget_available,foc_primary_uom,character varying,182571,45.71,9,0.009,2,3,,,,,,,,,,,0,false
fact_promo_budget_available,allocation_status,character varying,182571,100.0,0,,,,,,,,,,,,,,0,true
fact_promo_budget_available,promotion_name,character varying,182571,0.0,488,0.267,21,114,,,,,,,,,,,0,false
fact_promo_budget_available,promotion_description,character varying,182571,98.247,9,0.281,5,50,,,,,,,,,,,0,false
fact_promo_budget_available,budget_total,double precision,182571,99.878,61,27.477,0,2065879196,62669344.018018015,246035674.45937362,0.0,0.0,0.0,10204020.0,297920138.09999955,1555354665.1999927,157,0,,false
fact_promo_budget_available,budget_allocated,double precision,182571,99.567,61,7.712,0,2065879196,17588614.88242731,133349529.24878487,0.0,0.0,0.0,0.0,37552800.0,369417319.200004,726,0,,false
fact_promo_budget_available,budget_used_total,double precision,182571,0.0,5890,3.226,-38473100,3156148537.1274076,194088.70450418835,10025580.16484429,-123221.0,0.0,0.0,30720.0,276000.0,1260000.0,99119,5427,,false
fact_promo_budget_available,budget_remaining,double precision,182571,99.567,222,28.066,-3156148537.1274076,1833519291,-4810227.639718239,187286232.32443666,-279077055.8281481,0.0,0.0,0.0,13080783.5,341093959.60000473,570,167,,false
fact_promo_budget_available,foc_budget_total,double precision,182571,99.688,69,12.127,0,31200,489.0158172231986,2537.4446485024628,0.0,0.0,0.0,0.0,1953.2000000000025,11695.68000000011,484,0,,false
fact_promo_budget_available,foc_budget_allocated,double precision,182571,99.567,69,8.723,0,31200,351.7699115044248,2163.2975993416135,0.0,0.0,0.0,0.0,1223.5,9140.000000000033,706,0,,false
fact_promo_budget_available,foc_used_total,double precision,182571,0.0,580,0.318,-2400,85356,15.359298392703664,476.9826648390832,-18.0,0.0,1.0,12.0,30.0,90.0,83855,5026,,false
fact_promo_budget_available,foc_remaining,double precision,182571,99.567,418,52.845,-85356,31208,-1420.7727350532878,7320.439752250812,-38140.299999999996,-474.0,-27.0,0.0,684.0,5565.00000000007,223,496,,false
fact_promo_budget_available,order_no,character varying,182571,0.433,46469,25.563,6,6,,,,,,,,,,,0,false
fact_promo_budget_available,invoice_no,character varying,182571,6.124,46379,27.06,8,21,,,,,,,,,,,0,false
fact_promo_budget_available,invoice_status,character varying,182571,14.772,6,0.004,11,21,,,,,,,,,,,0,false
fact_promo_budget_available,entered_amount,double precision,182571,99.542,49,5.854,0,597786039.04,1663917.6606265763,22211701.872514576,0.0,0.0,0.0,0.0,106560.0,52232663.03999991,780,0,,false
fact_promo_budget_available,uninvoiced_amount,double precision,182571,98.839,454,21.425,-353191.48148148146,900106213.0133333,1568663.9450548775,21989974.74903195,0.0,0.0,63936.0,148368.0,2060400.999999998,23454419.120000165,717,2,,false
fact_promo_budget_available,ar_interface_amount,double precision,182571,98.851,468,22.318,-6070747.222222222,61420414.81481481,161709.37936028594,1669411.8080647239,-349088.8888888889,0.0,19839.814814814814,118127.77777777778,460800.0,1745444.4444444445,737,127,,false
fact_promo_budget_available,invoiced_amount,double precision,182571,55.446,5341,6.566,-38473100,1651898911,373474.54353224655,10799885.141365604,-255744.0,10472.0,40206.0,139635.0,576000.0,2398359.999999986,574,5311,,false
fact_promo_budget_available,entered_qty,double precision,182571,99.523,27,3.1,0,232,2.0619977037887485,12.032325964260314,0.0,0.0,0.0,0.0,9.5,38.59999999999991,769,0,,false
fact_promo_budget_available,uninvoiced_qty,double precision,182571,96.882,120,2.108,0,19813,32.67429140196768,453.91721953750914,0.0,10.0,12.0,20.0,36.44999999999982,150.0,686,0,,false
fact_promo_budget_available,ar_interface_qty,double precision,182571,98.073,124,3.524,-144,7386,21.184427394146063,177.54277072887257,-36.0,0.0,9.0,20.0,40.0,196.40000000000327,692,339,,false
fact_promo_budget_available,invoiced_qty,double precision,182571,49.811,562,0.613,-2400,77970,27.739917715558057,604.5301962301519,-24.0,3.0,10.0,16.0,48.0,144.0,646,4700,,false
fact_promo_budget_available,id,bigint,182571,0.0,182571,100.0,1,182571,91286.0,52703.70799732,1826.7,45643.5,91286.0,136928.5,173442.5,180745.3,0,0,,false
fact_promo_budget_available,source_refs,jsonb,182571,0.0,,,,,,,,,,,,,,,,false
fact_promo_budget_available,batch_id,bigint,182571,0.0,1,0.001,240893,240893,240893.0,0.0,240893.0,240893.0,240893.0,240893.0,240893.0,240893.0,0,0,,true
fact_promo_budget_available,created_at,timestamp with time zone,182571,0.0,1,0.001,2026-08-28 05:12:28.788584+00,2026-08-28 05:12:28.788584+00,,,,,,,,,,,,true
fact_promo_budget_available,updated_at,timestamp with time zone,182571,0.0,2,0.001,2026-08-28 05:12:28.788584+00,2026-08-28 05:14:19.584939+00,,,,,,,,,,,,false
fact_promo_budget_available,sub_inventory_key,bigint,182571,0.0,42,0.023,-1,186,109.28283790963516,21.503211007378905,74.0,94.0,106.0,121.0,141.0,141.0,0,1469,,false
fact_roadmap_stores,roadmap_code,character varying,17942,0.0,263,1.466,5,15,,,,,,,,,,,0,false
fact_roadmap_stores,employee_id,bigint,17942,0.0,209,1.165,-1,6726,3613.1589566380558,2121.660135746552,-1.0,-1.0,4737.0,4789.0,4856.0,6669.0,0,4520,,false
fact_roadmap_stores,store_id,bigint,17942,0.0,17942,100.0,77496,426087,170020.0521680972,123584.90828977,78057.51,98554.75,107655.5,144088.75,423470.95,425669.13,0,0,,false
fact_roadmap_stores,source_store_code,character varying,17942,0.0,17942,100.0,7,21,,,,,,,,,,,0,false
fact_roadmap_stores,id,bigint,17942,0.0,17942,100.0,46272377,46290318,46281347.5,5179.409256855457,46272556.41,46276862.25,46281347.5,46285832.75,46289420.95,46290138.59,0,0,,false
fact_roadmap_stores,batch_id,bigint,17942,0.0,1,0.006,241723,241723,241723.0,0.0,241723.0,241723.0,241723.0,241723.0,241723.0,241723.0,0,0,,true
fact_roadmap_stores,source_refs,jsonb,17942,0.0,,,,,,,,,,,,,,,,false
fact_roadmap_stores,created_at,timestamp with time zone,17942,0.0,1,0.006,2026-08-28 09:12:07.05085+00,2026-08-28 09:12:07.05085+00,,,,,,,,,,,,true
fact_roadmap_stores,updated_at,timestamp with time zone,17942,0.0,1,0.006,2026-08-28 09:12:07.05085+00,2026-08-28 09:12:07.05085+00,,,,,,,,,,,,true
fact_roadmap_stores,route_manager_employee_id,bigint,17942,0.072,45,0.251,4627,6731,4865.472809414914,326.391987560988,4663.0,4750.0,4801.0,4834.0,5262.0,6731.0,0,0,,false
fact_roadmaps,code,character varying,268,0.0,268,100.0,5,15,,,,,,,,,,,0,false
fact_roadmaps,name,character varying,268,0.0,262,97.761,6,49,,,,,,,,,,,0,false
fact_roadmaps,employee_id,bigint,268,0.0,211,78.731,-1,6730,4159.917910447762,2321.685297392172,-1.0,4616.75,4758.0,4852.25,6713.65,6724.33,0,58,,false
fact_roadmaps,store_count,integer,268,0.0,125,46.642,0,504,66.94776119402985,62.0868814903495,0.0,6.0,66.0,105.25,157.5999999999999,243.84999999999928,5,0,,false
fact_roadmaps,id,bigint,268,0.0,268,100.0,1,503593,126345.88432835821,208043.99452404,3.67,83.75,156.5,469758.5,477545.3,485398.66,0,0,,false
fact_roadmaps,batch_id,bigint,268,0.0,1,0.373,241723,241723,241723.0,0.0,241723.0,241723.0,241723.0,241723.0,241723.0,241723.0,0,0,,true
fact_roadmaps,source_refs,jsonb,268,0.0,,,,,,,,,,,,,,,,false
fact_roadmaps,created_at,timestamp with time zone,268,0.0,21,7.836,2026-08-01 04:32:13.377112+00,2026-08-27 04:03:15.68404+00,,,,,,,,,,,,false
fact_roadmaps,updated_at,timestamp with time zone,268,0.0,1,0.373,2026-08-28 09:12:07.05085+00,2026-08-28 09:12:07.05085+00,,,,,,,,,,,,true
fact_roadmaps,distributor_code,character varying,268,0.0,21,7.836,3,8,,,,,,,,,,,0,false
fact_roadmaps,distributor_name,character varying,268,0.0,21,7.836,8,60,,,,,,,,,,,0,false
fact_roadmaps,channel_code,character varying,268,0.0,4,1.493,2,5,,,,,,,,,,,0,false
fact_roadmaps,channel_name,character varying,268,0.0,4,1.493,7,30,,,,,,,,,,,0,false
fact_roadmaps,region_code,character varying,268,0.0,7,2.612,7,7,,,,,,,,,,,0,false
fact_roadmaps,region_name,character varying,268,0.0,7,2.612,8,14,,,,,,,,,,,0,false
fact_roadmaps,route_manager_employee_id,bigint,268,0.746,45,16.917,4627,6731,5260.417293233083,814.957540017743,4663.0,4792.0,4812.0,5262.0,6728.0,6731.0,0,0,,false
fact_sales_targets,salesman_id,bigint,270,0.0,1,0.37,-1,-1,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,270,,true
fact_sales_targets,target_date_id,integer,270,0.0,270,100.0,20251201,20260831,20259409.15925926,2958.641441327454,20251203.69,20260207.25,20260417.5,20260624.75,20260817.55,20260828.31,0,0,,false
fact_sales_targets,target_revenue,numeric,270,0.0,1,0.37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,0,,true
fact_sales_targets,target_visit_count,integer,270,0.0,187,69.259,1,2780,1186.737037037037,989.089248734204,1.0,10.0,1569.0,1983.75,2571.7,2738.55,0,0,,false
fact_sales_targets,target_order_count,integer,270,0.0,1,0.37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,0,,true
fact_sales_targets,target_new_store,integer,270,0.0,1,0.37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,0,,true
fact_sales_targets,id,bigint,270,0.0,270,100.0,1,3884,633.0777777777778,968.767608426191,3.69,68.25,135.5,927.75,2686.55,3879.93,0,0,,false
fact_sales_targets,source_refs,jsonb,270,0.0,,,,,,,,,,,,,,,,false
fact_sales_targets,batch_id,bigint,270,0.0,81,30.0,23,241724,35216.21481481481,65656.57396888,23.0,23.0,23.0,40104.0,195945.19999999992,240585.88,0,0,,false
fact_sales_targets,created_at,timestamp with time zone,270,0.0,270,100.0,2026-06-09 08:18:31.240779+00,2026-08-24 04:03:46.798048+00,,,,,,,,,,,,false
fact_sales_targets,updated_at,timestamp with time zone,270,0.0,270,100.0,2026-06-09 08:18:31.240799+00,2026-08-28 09:12:18.064612+00,,,,,,,,,,,,false
fact_trade_promo,id,bigint,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,promotion_id,bigint,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,store_key,bigint,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,product_key,bigint,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,distributor_key,bigint,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,period_year,integer,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,period_month,integer,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,ns_allocated,numeric,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,ns_used,numeric,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,foc_value,numeric,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,foc_qty_carton,numeric,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,cnt_entered,integer,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,cnt_uninvoiced,integer,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,cnt_ar_interface,integer,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,cnt_invoiced,integer,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,batch_id,bigint,0,,0,,,,,,,,,,,,0,0,,true
fact_trade_promo,source_refs,jsonb,0,,,,,,,,,,,,,,,,,false
fact_trade_promo,created_at,timestamp without time zone,0,,0,,,,,,,,,,,,,,,true
fact_trade_promo,updated_at,timestamp without time zone,0,,0,,,,,,,,,,,,,,,true
fact_visits,salesman_id,bigint,302926,0.0,594,0.196,7,6731,653.9119782244278,1249.337526771553,9.0,135.0,295.0,502.0,4749.0,4843.0,0,0,,false
fact_visits,shop_id,bigint,302926,0.0,20934,6.911,-1,426085,103279.07530497419,38842.41858228,-1.0,94871.0,101958.0,109216.0,133129.3,273017.0,0,10124,,false
fact_visits,distributor_id,bigint,302926,63.05,23,0.021,2,2610,252.68728671974975,753.607082870363,2.0,4.0,9.0,20.0,2589.0,2597.0,0,0,,false
fact_visits,date_key,integer,302926,0.0,265,0.087,20251201,20260831,20259413.016554084,2954.001160019762,20251202.0,20260212.0,20260415.0,20260623.0,20260817.0,20260827.0,0,0,,false
fact_visits,plan_type,integer,302926,0.0,3,0.001,0,2,0.15645217506763373,0.3634844531081984,0.0,0.0,0.0,0.0,1.0,1.0,254145,0,,false
fact_visits,plan_status,character varying,302926,0.0,2,0.001,7,9,,,,,,,,,,,0,false
fact_visits,is_visited,boolean,302926,0.0,2,0.001,,,,,,,,,,,,,,false
fact_visits,planned_start_date,timestamp without time zone,302926,0.0,265,0.087,2025-12-01 00:00:00,2026-08-31 00:00:00,,,,,,,,,,,,false
fact_visits,planned_end_date,timestamp without time zone,302926,0.0,265,0.087,2025-12-01 23:59:59,2026-08-31 23:59:59,,,,,,,,,,,,false
fact_visits,checkin_at,timestamp without time zone,302926,10.827,264987,98.097,2025-12-01 06:18:43,2026-08-28 16:05:23,,,,,,,,,,,,false
fact_visits,checkout_at,timestamp without time zone,302926,11.01,263652,97.803,2025-12-01 06:19:56,2026-08-28 16:09:34,,,,,,,,,,,,false
fact_visits,scan_serials,text,302926,56.104,11513,8.658,10,611,,,,,,,,,,,0,false
fact_visits,travel_distance_km,numeric,302926,0.0,4173,1.378,0,521.87,2.20958895288045,5.708219073969719,0.0,0.05,0.71,2.11,8.84,24.29460000000021,65255,0,,false
fact_visits,travel_duration_minutes,numeric,302926,0.0,7852,2.592,0,2385.23,5.249315330865878,18.536487569266026,0.0,0.15,1.65,4.38,19.23,63.02920000000042,61965,0,,false
fact_visits,working_time_minutes,numeric,302926,11.01,15265,5.663,0.03,949.88,25.904630051782743,53.633502286180985,0.08,3.53,10.1,21.35,115.25,278.92,0,0,,false
fact_visits,is_compliance,boolean,302926,0.0,2,0.001,,,,,,,,,,,,,,false
fact_visits,source_id,bigint,302926,0.0,302926,100.0,1704408,2990362,2368138.569049476,358164.49806111,1721499.54,2108251.5,2363041.0,2672135.0,2951148.3,2985237.46,0,0,,false
fact_visits,id,bigint,302926,0.0,302926,100.0,449308,1564105,737655.3154404076,242892.82607728,453523.54,558946.5,673088.0,821799.0,1231300.3,1491000.3,0,0,,false
fact_visits,source_refs,jsonb,302926,0.0,,,,,,,,,,,,,,,,false
